transaction_date,transaction_time,customer_id,quantity,line_item_amount,unit_price,product_group,product_category,product_type,current_wholesale_price,customer_since,customer_birth_year,customer_generation
2019-04-08,08:08:17,5303.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-04-27,1979.0,Gen X
2019-04-08,07:53:44,5334.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-12-25,1994.0,Younger Millennials
2019-04-08,10:03:26,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,08:22:37,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,08:22:37,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,09:27:09,5181.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-06-14,1960.0,Baby Boomers
2019-04-08,09:27:09,5181.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-06-14,1960.0,Baby Boomers
2019-04-08,12:18:11,5754.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-01,1990.0,Younger Millennials
2019-04-08,18:51:29,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,11:49:26,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,11:49:26,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,16:03:18,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,13:24:59,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,13:45:09,5796.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-11-17,1992.0,Younger Millennials
2019-04-08,07:22:45,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,10:12:05,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,06:57:22,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,08:56:45,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,09:36:24,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,06:51:26,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,07:07:35,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,14:02:30,8147.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-04-17,1995.0,Gen Z
2019-04-08,18:50:38,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,13:51:11,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-08,14:51:23,8148.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-06-14,1997.0,Gen Z
2019-04-09,10:56:29,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,07:49:43,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,08:54:33,368.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-05-22,1958.0,Baby Boomers
2019-04-09,07:27:59,404.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-08-05,1963.0,Baby Boomers
2019-04-09,10:36:33,144.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-02,1974.0,Gen X
2019-04-09,07:45:34,218.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-25,1987.0,Older Millennials
2019-04-09,15:01:12,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,15:01:49,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,13:08:04,540.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-05-13,1980.0,Older Millennials
2019-04-09,18:40:47,48.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-05-14,1958.0,Baby Boomers
2019-04-09,07:38:30,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,09:34:19,5892.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-05-10,1983.0,Older Millennials
2019-04-09,10:11:32,5207.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-22,1987.0,Older Millennials
2019-04-09,09:20:06,5331.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-03-16,1977.0,Gen X
2019-04-09,09:25:54,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,14:16:14,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,10:48:22,8318.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-12-18,1957.0,Baby Boomers
2019-04-09,10:32:13,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,10:08:26,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,10:46:15,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,10:53:38,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,06:45:38,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,09:48:14,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,12:47:54,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,17:08:47,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,19:20:57,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,18:39:32,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,11:47:39,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,14:20:29,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-09,17:06:45,8471.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-05-27,1993.0,Younger Millennials
2019-04-09,19:47:51,8324.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-01-29,1967.0,Gen X
2019-04-10,07:20:52,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,07:46:05,468.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-12-15,1971.0,Gen X
2019-04-10,07:35:04,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,09:58:35,56.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-06-05,1959.0,Baby Boomers
2019-04-10,09:18:57,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,18:11:22,101.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-10-07,1967.0,Gen X
2019-04-10,13:50:47,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,14:19:01,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,14:18:19,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,14:04:38,720.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-06-16,1960.0,Baby Boomers
2019-04-10,16:41:07,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,18:44:37,588.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-20,1986.0,Older Millennials
2019-04-10,17:27:59,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,13:42:35,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,14:39:41,282.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-02-18,1998.0,Gen Z
2019-04-10,09:42:15,5261.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-11-17,1969.0,Gen X
2019-04-10,07:04:16,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,07:21:13,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,15:44:26,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,18:20:59,5914.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-03-19,1982.0,Older Millennials
2019-04-10,15:27:16,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,10:28:24,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,09:29:25,8350.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-11-25,1957.0,Baby Boomers
2019-04-10,09:28:15,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-10,13:35:10,8494.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-10-04,1998.0,Gen Z
2019-04-10,14:35:28,8351.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-01-22,1961.0,Baby Boomers
2019-04-10,15:07:17,8184.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-05-06,1991.0,Younger Millennials
2019-04-11,07:15:27,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,07:27:27,597.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-09-08,1988.0,Older Millennials
2019-04-11,09:47:31,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,08:21:55,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,10:16:19,273.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-01-24,1996.0,Gen Z
2019-04-11,08:38:42,708.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-03-09,1954.0,Baby Boomers
2019-04-11,17:54:24,168.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-04-10,1978.0,Gen X
2019-04-11,17:17:14,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,17:48:45,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,19:19:42,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,14:56:03,687.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-03-13,1999.0,Gen Z
2019-04-11,14:14:02,508.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-03-08,1976.0,Gen X
2019-04-11,14:37:35,248.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-11-16,1992.0,Younger Millennials
2019-04-11,16:25:59,735.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-10-18,1968.0,Gen X
2019-04-11,07:28:52,5372.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-02-06,1999.0,Gen Z
2019-04-11,06:31:49,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,06:51:47,5708.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-03-09,2000.0,Gen Z
2019-04-11,09:36:36,5330.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-05-03,1957.0,Baby Boomers
2019-04-11,10:35:22,5770.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-02-05,1952.0,Baby Boomers
2019-04-11,10:26:58,5701.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-23,1995.0,Gen Z
2019-04-11,07:47:05,5673.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-11-01,1991.0,Younger Millennials
2019-04-11,11:42:44,5026.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-10-20,1968.0,Gen X
2019-04-11,12:54:57,5720.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-05-29,1981.0,Older Millennials
2019-04-11,18:02:22,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,15:29:03,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,15:34:25,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,12:28:55,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,09:12:55,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,08:14:14,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,08:53:06,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-11,10:21:26,8347.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-10-26,1955.0,Baby Boomers
2019-04-11,09:22:22,8242.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-08,1988.0,Older Millennials
2019-04-11,17:55:37,8475.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-10-28,1973.0,Gen X
2019-04-11,13:29:04,8078.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-07-25,1978.0,Gen X
2019-04-11,18:20:34,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,09:25:56,48.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-05-14,1958.0,Baby Boomers
2019-04-12,10:50:09,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,07:54:57,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,09:06:33,440.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-10-18,1968.0,Gen X
2019-04-12,10:53:25,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,15:08:18,610.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-10-04,1989.0,Older Millennials
2019-04-12,19:31:45,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,09:40:43,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,07:04:13,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,08:18:14,5158.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-05-22,1993.0,Younger Millennials
2019-04-12,07:26:50,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,06:57:55,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,08:04:39,5128.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-08,1990.0,Younger Millennials
2019-04-12,14:26:22,5032.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-03-23,1977.0,Gen X
2019-04-12,13:40:13,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,11:44:02,5035.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-04-06,1991.0,Younger Millennials
2019-04-12,12:54:46,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,11:59:11,5431.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-03-23,1991.0,Younger Millennials
2019-04-12,10:21:12,8135.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-12-02,1977.0,Gen X
2019-04-12,11:11:41,8415.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-02-06,1997.0,Gen Z
2019-04-12,08:35:45,8170.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-18,1950.0,Baby Boomers
2019-04-12,10:59:00,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,09:09:57,8423.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-08-30,1997.0,Gen Z
2019-04-12,09:14:36,8226.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-04-06,1952.0,Baby Boomers
2019-04-12,08:08:42,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,13:22:18,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,12:00:07,8457.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-08-25,1956.0,Baby Boomers
2019-04-12,12:04:03,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-12,13:09:43,8068.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-08-29,1992.0,Younger Millennials
2019-04-12,11:54:25,8362.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-01-07,1965.0,Gen X
2019-04-12,12:49:27,8424.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-25,1955.0,Baby Boomers
2019-04-13,10:00:38,682.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-03-02,1998.0,Gen Z
2019-04-13,07:02:34,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,07:34:15,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,10:11:25,430.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-09-27,1966.0,Gen X
2019-04-13,08:03:14,491.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-01-31,1974.0,Gen X
2019-04-13,14:08:34,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,19:12:59,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,15:49:57,156.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-03-08,1976.0,Gen X
2019-04-13,12:29:44,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,07:01:40,5583.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-01-29,1974.0,Gen X
2019-04-13,08:13:07,5120.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-03-20,2000.0,Gen Z
2019-04-13,08:23:47,5143.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-01-29,1974.0,Gen X
2019-04-13,07:21:17,5600.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-08,1975.0,Gen X
2019-04-13,07:52:11,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,09:36:46,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,08:49:45,5170.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-02-28,1953.0,Baby Boomers
2019-04-13,11:45:12,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,15:40:39,5569.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-01-05,1950.0,Baby Boomers
2019-04-13,15:57:12,5114.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-10-02,1996.0,Gen Z
2019-04-13,16:15:07,5734.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-01-13,1989.0,Older Millennials
2019-04-13,16:43:53,5432.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-03-28,1982.0,Older Millennials
2019-04-13,10:53:41,8225.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-06-27,1975.0,Gen X
2019-04-13,09:38:10,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,10:27:24,8090.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-04-05,1956.0,Baby Boomers
2019-04-13,10:43:42,8145.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-26,1951.0,Baby Boomers
2019-04-13,08:17:19,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,08:54:09,8185.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-12,1997.0,Gen Z
2019-04-13,10:40:41,8206.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-06,1986.0,Older Millennials
2019-04-13,10:35:16,8003.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-01-19,1991.0,Younger Millennials
2019-04-13,08:29:51,8154.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-10-18,1992.0,Younger Millennials
2019-04-13,08:30:02,8091.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-09,1998.0,Gen Z
2019-04-13,09:48:29,8144.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-27,1975.0,Gen X
2019-04-13,09:18:31,8199.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2019-03-09,1995.0,Gen Z
2019-04-13,15:11:59,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,16:52:47,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,20:48:13,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-13,14:26:08,8219.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-10-01,1957.0,Baby Boomers
2019-04-13,18:03:20,8091.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-08-09,1998.0,Gen Z
2019-04-13,16:47:30,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,09:11:50,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,09:32:13,328.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-02-28,1953.0,Baby Boomers
2019-04-14,09:23:15,743.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-12-23,1972.0,Gen X
2019-04-14,17:05:09,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,13:56:27,30.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-03-25,1955.0,Baby Boomers
2019-04-14,19:38:23,3.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-01-10,1950.0,Baby Boomers
2019-04-14,15:45:44,541.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-05-15,1980.0,Older Millennials
2019-04-14,10:52:06,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,10:42:36,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,08:54:09,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,10:57:36,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,09:43:04,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,10:19:17,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,15:18:55,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,18:29:07,5032.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-03-23,1977.0,Gen X
2019-04-14,08:17:19,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,08:08:50,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,09:29:16,8350.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-11-25,1957.0,Baby Boomers
2019-04-14,09:16:24,8385.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-10-27,1966.0,Gen X
2019-04-14,10:13:16,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,10:26:58,8368.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-11-03,1987.0,Older Millennials
2019-04-14,09:51:03,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,08:08:13,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,10:01:21,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,16:03:29,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-14,14:08:56,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,10:10:25,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,10:13:18,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,08:13:30,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:34:30,502.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-23,1976.0,Gen X
2019-04-15,10:09:44,502.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-02-23,1976.0,Gen X
2019-04-15,10:27:17,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:22:09,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:14:09,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:11:32,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,09:46:06,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,14:34:09,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,18:50:27,317.0,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2017-02-06,1952.0,Baby Boomers
2019-04-15,18:54:22,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,14:33:19,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:40:40,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,08:44:44,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,06:22:11,,3,9.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,10:39:18,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,10:14:27,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,06:17:07,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:39:38,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,13:25:24,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,16:20:53,5451.0,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,2018-12-28,1995.0,Gen Z
2019-04-15,11:48:04,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,15:29:59,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:19:01,,2,6.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,07:51:20,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
2019-04-15,09:46:09,,1,3.0,3.0,Beverages,Coffee,Barista Espresso,0.6,,,
